10	1.31538e+09	1.39334e+10	7.38376e+09	7.13437e+09	9.34693e+09	5.19416e+09	3.45721e+08	2.14014e-11	3.67388e-11	-1.97385e-12	6.86773e+09	1.63163e+10	1.28913e+10	7.01383e+09	7.01191e+09	7.62198e+09	4.74645e+08	-2.45999e-10	-1.84958e-10	9.69674e-11	9.8255e+09	1.18977e+10	5.50418e+09	1.15961e+10	4.36411e+09	4.77732e+09	2.74907e+09	3.24987e-10	4.93303e-10	-6.54905e-11	5.04523e+09	3.92782e+09	8.78119e+09	1.00455e+10	7.37491e+08	3.84142e+09	9.13817e+09	-4.38133e-10	4.04225e-10	4.05502e-11	1.25365e+09	1.57703e+10	9.35865e+09	1.23869e+10	8.88572e+09	3.06322e+09	5.13274e+09	-1.50478e-11	-6.41003e-12	7.14774e-12	4.67917e+09	6.76808e+09	1.31995e+10	9.23791e+09	4.9848e+09	7.48293e+09	8.90737e+09	8.01284e-11	1.21911e-10	2.09042e-10	2.74588e+09	7.31833e+09	1.36188e+10	9.21257e+09	3.1754e+09	6.52059e+09	6.81346e+09	-7.85578e-11	2.89276e-11	5.02104e-11	9.55409e+09	6.36666e+09	1.36986e+10	7.64656e+09	4.88515e+09	9.61095e+09	1.99757e+09	1.38284e-10	1.36887e-10	4.73891e-11	4.76432e+09	6.13563e+09	1.78732e+10	3.0422e+09	4.10313e+09	8.85648e+09	1.62199e+09	6.0065e-11	2.25677e-11	8.47483e-11	4.523e+09	1.79253e+10	7.21204e+09	1.72648e+10	8.6086e+09	5.05956e+09	8.17561e+09	5.58485e-11	1.58157e-10	5.80696e-11	
10	1.31538e+09	9.48626e+11	5.268e+11	4.17065e+10	9.34693e+09	5.19416e+09	3.45721e+08	-8.9771e-15	5.51917e-15	3.89645e-15	6.86773e+09	7.17507e+11	7.75089e+11	5.44783e+10	7.01191e+09	7.62198e+09	4.74645e+08	-5.3467e-14	1.01952e-14	4.44692e-14	9.8255e+09	4.48309e+11	4.83236e+11	2.86503e+11	4.36411e+09	4.77732e+09	2.74907e+09	1.73898e-14	5.94871e-14	5.09542e-15	5.04523e+09	7.76769e+10	3.92923e+11	9.23863e+11	7.37491e+08	3.84142e+09	9.13817e+09	1.5583e-14	1.08502e-14	-1.37094e-14	1.25365e+09	9.04342e+11	3.1568e+11	5.25661e+11	8.88572e+09	3.06322e+09	5.13274e+09	-5.1144e-15	5.56609e-15	-4.32767e-18	4.67917e+09	5.05248e+11	7.61492e+11	8.99975e+11	4.9848e+09	7.48293e+09	8.90737e+09	-3.94883e-15	-1.16371e-14	-2.60507e-14	2.74588e+09	3.24858e+11	6.65677e+11	6.90559e+11	3.1754e+09	6.52059e+09	6.81346e+09	1.12879e-14	-1.48253e-16	-6.2035e-15	9.55409e+09	4.94881e+11	9.74794e+11	2.07404e+11	4.88515e+09	9.61095e+09	1.99757e+09	-1.37936e-13	-2.07211e-13	-8.72795e-14	4.76432e+09	4.16449e+11	9.03522e+11	1.65241e+11	4.10313e+09	8.85648e+09	1.62199e+09	1.53405e-13	1.04082e-13	7.79857e-14	4.523e+09	8.78785e+11	5.13168e+11	8.34826e+11	8.6086e+09	5.05956e+09	8.17561e+09	-1.69103e-14	6.31814e-15	-1.41277e-14	
10	1.31538e+09	1.88332e+12	1.04622e+12	7.62786e+10	9.34693e+09	5.19416e+09	3.45721e+08	-2.25154e-15	1.37171e-15	9.74293e-16	6.86773e+09	1.4187e+12	1.53729e+12	1.01943e+11	7.01191e+09	7.62198e+09	4.74645e+08	-1.34635e-14	2.65353e-15	1.13222e-14	9.8255e+09	8.8472e+11	9.60968e+11	5.6141e+11	4.36411e+09	4.77732e+09	2.74907e+09	4.53317e-15	1.50524e-14	1.15325e-15	5.04523e+09	1.51426e+11	7.77065e+11	1.83768e+12	7.37491e+08	3.84142e+09	9.13817e+09	3.88169e-15	2.70581e-15	-3.4367e-15	1.25365e+09	1.79291e+12	6.22002e+11	1.03893e+12	8.88572e+09	3.06322e+09	5.13274e+09	-1.27627e-15	1.392e-15	-2.41211e-18	4.67917e+09	1.00373e+12	1.50978e+12	1.79071e+12	4.9848e+09	7.48293e+09	8.90737e+09	-9.64811e-16	-2.90339e-15	-6.49118e-15	2.74588e+09	6.42397e+11	1.31774e+12	1.3719e+12	3.1754e+09	6.52059e+09	6.81346e+09	2.84342e-15	-2.73938e-17	-1.49549e-15	9.55409e+09	9.83396e+11	1.93589e+12	4.07161e+11	4.88515e+09	9.61095e+09	1.99757e+09	-3.37356e-14	-5.23652e-14	-2.03276e-14	4.76432e+09	8.26762e+11	1.78917e+12	3.27439e+11	4.10313e+09	8.85648e+09	1.62199e+09	4.09731e-14	2.82378e-14	1.98801e-14	4.523e+09	1.73965e+12	1.01912e+12	1.65239e+12	8.6086e+09	5.05956e+09	8.17561e+09	-4.28793e-15	1.5753e-15	-3.52694e-15	
10	1.31538e+09	2.81801e+12	1.56563e+12	1.10851e+11	9.34693e+09	5.19416e+09	3.45721e+08	-1.00174e-15	6.0844e-16	4.33048e-16	6.86773e+09	2.11989e+12	2.29949e+12	1.49407e+11	7.01191e+09	7.62198e+09	4.74645e+08	-5.99781e-15	1.19493e-15	5.06285e-15	9.8255e+09	1.32113e+12	1.4387e+12	8.36317e+11	4.36411e+09	4.77732e+09	2.74907e+09	2.04281e-15	6.71727e-15	4.94129e-16	5.04523e+09	2.25175e+11	1.16121e+12	2.7515e+12	7.37491e+08	3.84142e+09	9.13817e+09	1.72311e-15	1.20158e-15	-1.52878e-15	1.25365e+09	2.68149e+12	9.28324e+11	1.55221e+12	8.88572e+09	3.06322e+09	5.13274e+09	-5.66894e-16	6.18729e-16	-1.27403e-18	4.67917e+09	1.50221e+12	2.25808e+12	2.68145e+12	4.9848e+09	7.48293e+09	8.90737e+09	-4.25469e-16	-1.28955e-15	-2.8819e-15	2.74588e+09	9.59937e+11	1.96979e+12	2.05325e+12	3.1754e+09	6.52059e+09	6.81346e+09	1.26723e-15	-1.07799e-17	-6.5626e-16	9.55409e+09	1.47191e+12	2.89698e+12	6.06918e+11	4.88515e+09	9.61095e+09	1.99757e+09	-1.48787e-14	-2.33447e-14	-8.81603e-15	4.76432e+09	1.23707e+12	2.67482e+12	4.89638e+11	4.10313e+09	8.85648e+09	1.62199e+09	1.8625e-14	1.29021e-14	8.88771e-15	4.523e+09	2.6005e+12	1.52508e+12	2.46995e+12	8.6086e+09	5.05956e+09	8.17561e+09	-1.91475e-15	6.99444e-16	-1.5668e-15	
10	1.31538e+09	3.75271e+12	2.08505e+12	1.45423e+11	9.34693e+09	5.19416e+09	3.45721e+08	-5.63771e-16	3.41906e-16	2.43598e-16	6.86773e+09	2.82108e+12	3.06168e+12	1.96872e+11	7.01191e+09	7.62198e+09	4.74645e+08	-3.37769e-15	6.76539e-16	2.85656e-15	9.8255e+09	1.75754e+12	1.91643e+12	1.11122e+12	4.36411e+09	4.77732e+09	2.74907e+09	1.15703e-15	3.7862e-15	2.72704e-16	5.04523e+09	2.98924e+11	1.54535e+12	3.66532e+12	7.37491e+08	3.84142e+09	9.13817e+09	9.68662e-16	6.75608e-16	-8.60318e-16	1.25365e+09	3.57006e+12	1.23465e+12	2.06548e+12	8.88572e+09	3.06322e+09	5.13274e+09	-3.18785e-16	3.48052e-16	-7.73952e-19	4.67917e+09	2.00069e+12	3.00637e+12	3.57219e+12	4.9848e+09	7.48293e+09	8.90737e+09	-2.38386e-16	-7.25135e-16	-1.62022e-15	2.74588e+09	1.27748e+12	2.62185e+12	2.7346e+12	3.1754e+09	6.52059e+09	6.81346e+09	7.13833e-16	-5.67562e-18	-3.66762e-16	9.55409e+09	1.96042e+12	3.85808e+12	8.06675e+11	4.88515e+09	9.61095e+09	1.99757e+09	-8.33653e-15	-1.31502e-14	-4.89789e-15	4.76432e+09	1.64739e+12	3.56047e+12	6.51836e+11	4.10313e+09	8.85648e+09	1.62199e+09	1.05962e-14	7.35904e-15	5.01339e-15	4.523e+09	3.46136e+12	2.03104e+12	3.28751e+12	8.6086e+09	5.05956e+09	8.17561e+09	-1.07958e-15	3.93236e-16	-8.8112e-16	
10	1.31538e+09	4.6874e+12	2.60447e+12	1.79995e+11	9.34693e+09	5.19416e+09	3.45721e+08	-3.60925e-16	2.18689e-16	1.55906e-16	6.86773e+09	3.52227e+12	3.82388e+12	2.44336e+11	7.01191e+09	7.62198e+09	4.74645e+08	-2.16322e-15	4.34672e-16	1.83155e-15	9.8255e+09	2.19395e+12	2.39416e+12	1.38613e+12	4.36411e+09	4.77732e+09	2.74907e+09	7.43566e-16	2.42615e-15	1.72504e-16	5.04523e+09	3.72673e+11	1.92949e+12	4.57913e+12	7.37491e+08	3.84142e+09	9.13817e+09	6.19718e-16	4.32281e-16	-5.50748e-16	1.25365e+09	4.45863e+12	1.54097e+12	2.57876e+12	8.88572e+09	3.06322e+09	5.13274e+09	-2.03987e-16	2.2276e-16	-5.17437e-19	4.67917e+09	2.49917e+12	3.75466e+12	4.46293e+12	4.9848e+09	7.48293e+09	8.90737e+09	-1.52206e-16	-4.63997e-16	-1.03662e-15	2.74588e+09	1.59502e+12	3.27391e+12	3.41594e+12	3.1754e+09	6.52059e+09	6.81346e+09	4.5725e-16	-3.48428e-18	-2.33808e-16	9.55409e+09	2.44894e+12	4.81917e+12	1.00643e+12	4.88515e+09	9.61095e+09	1.99757e+09	-5.32274e-15	-8.42306e-15	-3.11125e-15	4.76432e+09	2.0577e+12	4.44612e+12	8.14035e+11	4.10313e+09	8.85648e+09	1.62199e+09	6.82808e-15	4.74936e-15	3.21384e-15	4.523e+09	4.32222e+12	2.53699e+12	4.10507e+12	8.6086e+09	5.05956e+09	8.17561e+09	-6.91911e-16	2.51593e-16	-5.63839e-16	
10	1.31538e+09	5.62209e+12	3.12388e+12	2.14567e+11	9.34693e+09	5.19416e+09	3.45721e+08	-2.50694e-16	1.51806e-16	1.08269e-16	6.86773e+09	4.22346e+12	4.58608e+12	2.91801e+11	7.01191e+09	7.62198e+09	4.74645e+08	-1.50293e-15	3.02637e-16	1.27346e-15	9.8255e+09	2.63037e+12	2.87189e+12	1.66104e+12	4.36411e+09	4.77732e+09	2.74907e+09	5.17788e-16	1.68621e-15	1.18853e-16	5.04523e+09	4.46422e+11	2.31363e+12	5.49295e+12	7.37491e+08	3.84142e+09	9.13817e+09	4.30256e-16	3.00145e-16	-3.82531e-16	1.25365e+09	5.3472e+12	1.84729e+12	3.09203e+12	8.88572e+09	3.06322e+09	5.13274e+09	-1.41641e-16	1.54697e-16	-3.69596e-19	4.67917e+09	2.99765e+12	4.50296e+12	5.35366e+12	4.9848e+09	7.48293e+09	8.90737e+09	-1.05531e-16	-3.22178e-16	-7.19725e-16	2.74588e+09	1.91256e+12	3.92597e+12	4.09729e+12	3.1754e+09	6.52059e+09	6.81346e+09	3.17721e-16	-2.35134e-18	-1.61939e-16	9.55409e+09	2.93745e+12	5.78027e+12	1.20619e+12	4.88515e+09	9.61095e+09	1.99757e+09	-3.69048e-15	-5.8525e-15	-2.14978e-15	4.76432e+09	2.46801e+12	5.33176e+12	9.76234e+11	4.10313e+09	8.85648e+09	1.62199e+09	4.76345e-15	3.31664e-15	2.23423e-15	4.523e+09	5.18308e+12	3.04295e+12	4.92263e+12	8.6086e+09	5.05956e+09	8.17561e+09	-4.80946e-16	1.7468e-16	-3.91519e-16	
10	1.31538e+09	6.55678e+12	3.6433e+12	2.49139e+11	9.34693e+09	5.19416e+09	3.45721e+08	-1.84211e-16	1.11499e-16	7.95457e-17	6.86773e+09	4.92465e+12	5.34828e+12	3.39265e+11	7.01191e+09	7.62198e+09	4.74645e+08	-1.10455e-15	2.22755e-16	9.3642e-16	9.8255e+09	3.06678e+12	3.34963e+12	1.93594e+12	4.36411e+09	4.77732e+09	2.74907e+09	3.81164e-16	1.23958e-15	8.68251e-17	5.04523e+09	5.20171e+11	2.69778e+12	6.40677e+12	7.37491e+08	3.84142e+09	9.13817e+09	3.16051e-16	2.20488e-16	-2.81078e-16	1.25365e+09	6.23578e+12	2.15361e+12	3.6053e+12	8.88572e+09	3.06322e+09	5.13274e+09	-1.04054e-16	1.13657e-16	-2.76937e-19	4.67917e+09	3.49613e+12	5.25125e+12	6.2444e+12	4.9848e+09	7.48293e+09	8.90737e+09	-7.74453e-17	-2.36681e-16	-5.28699e-16	2.74588e+09	2.2301e+12	4.57803e+12	4.77864e+12	3.1754e+09	6.52059e+09	6.81346e+09	2.33526e-16	-1.69177e-18	-1.18751e-16	9.55409e+09	3.42597e+12	6.74136e+12	1.40595e+12	4.88515e+09	9.61095e+09	1.99757e+09	-2.70828e-15	-4.30142e-15	-1.57376e-15	4.76432e+09	2.87833e+12	6.21741e+12	1.13843e+12	4.10313e+09	8.85648e+09	1.62199e+09	3.51115e-15	2.44647e-15	1.64272e-15	4.523e+09	6.04394e+12	3.5489e+12	5.7402e+12	8.6086e+09	5.05956e+09	8.17561e+09	-3.53586e-16	1.28317e-16	-2.87627e-16	
10	1.31538e+09	7.49148e+12	4.16271e+12	2.83711e+11	9.34693e+09	5.19416e+09	3.45721e+08	-1.41052e-16	8.53481e-17	6.09027e-17	6.86773e+09	5.62584e+12	6.11048e+12	3.8673e+11	7.01191e+09	7.62198e+09	4.74645e+08	-8.45883e-16	1.70783e-16	7.17416e-16	9.8255e+09	3.50319e+12	3.82736e+12	2.21085e+12	4.36411e+09	4.77732e+09	2.74907e+09	2.92259e-16	9.49469e-16	6.61904e-17	5.04523e+09	5.9392e+11	3.08192e+12	7.32059e+12	7.37491e+08	3.84142e+09	9.13817e+09	2.41945e-16	1.68796e-16	-2.1522e-16	1.25365e+09	7.12435e+12	2.45993e+12	4.11858e+12	8.88572e+09	3.06322e+09	5.13274e+09	-7.96616e-17	8.70194e-17	-2.15133e-19	4.67917e+09	3.99461e+12	5.99954e+12	7.13514e+12	4.9848e+09	7.48293e+09	8.90737e+09	-5.92436e-17	-1.81196e-16	-4.04741e-16	2.74588e+09	2.54763e+12	5.23009e+12	5.45998e+12	3.1754e+09	6.52059e+09	6.81346e+09	1.7885e-16	-1.27478e-18	-9.07897e-17	9.55409e+09	3.91448e+12	7.70246e+12	1.6057e+12	4.88515e+09	9.61095e+09	1.99757e+09	-2.07175e-15	-3.29419e-15	-1.20166e-15	4.76432e+09	3.28864e+12	7.10306e+12	1.30063e+12	4.10313e+09	8.85648e+09	1.62199e+09	2.69483e-15	1.87871e-15	1.25842e-15	4.523e+09	6.9048e+12	4.05486e+12	6.55776e+12	8.6086e+09	5.05956e+09	8.17561e+09	-2.7085e-16	9.82315e-17	-2.20204e-16	
10	1.31538e+09	8.42617e+12	4.68213e+12	3.18283e+11	9.34693e+09	5.19416e+09	3.45721e+08	-1.11458e-16	6.74242e-17	4.81209e-17	6.86773e+09	6.32703e+12	6.87267e+12	4.34194e+11	7.01191e+09	7.62198e+09	4.74645e+08	-6.68479e-16	1.35084e-16	5.67135e-16	9.8255e+09	3.9396e+12	4.30509e+12	2.48576e+12	4.36411e+09	4.77732e+09	2.74907e+09	2.31185e-16	7.50455e-16	5.21231e-17	5.04523e+09	6.67669e+11	3.46606e+12	8.2344e+12	7.37491e+08	3.84142e+09	9.13817e+09	1.91147e-16	1.3336e-16	-1.70063e-16	1.25365e+09	8.01292e+12	2.76626e+12	4.63185e+12	8.88572e+09	3.06322e+09	5.13274e+09	-6.29394e-17	6.87566e-17	-1.71891e-19	4.67917e+09	4.49309e+12	6.74783e+12	8.02588e+12	4.9848e+09	7.48293e+09	8.90737e+09	-4.67788e-17	-1.4316e-16	-3.19768e-16	2.74588e+09	2.86517e+12	5.88215e+12	6.14133e+12	3.1754e+09	6.52059e+09	6.81346e+09	1.41349e-16	-9.94661e-19	-7.16556e-17	9.55409e+09	4.403e+12	8.66355e+12	1.80546e+12	4.88515e+09	9.61095e+09	1.99757e+09	-1.63585e-15	-2.60338e-15	-9.47462e-16	4.76432e+09	3.69895e+12	7.98871e+12	1.46283e+12	4.10313e+09	8.85648e+09	1.62199e+09	2.13333e-15	1.48788e-15	9.94736e-16	4.523e+09	7.76566e+12	4.56081e+12	7.37532e+12	8.6086e+09	5.05956e+09	8.17561e+09	-2.14089e-16	7.76081e-17	-1.73982e-16	
